file	line	call	code
modules/kngimport/classes/importexportutils_class_inc.php	596	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importexportutils_class_inc.php	632	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/importexportutils_class_inc.php	1021	init	parent::init('tbl_contextcontent_chaptercontext');
modules/kngimport/classes/importexportutils_class_inc.php	1035	init	parent::init('tbl_contextcontent_chaptercontent');
modules/kngimport/classes/importexportutils_class_inc.php	1049	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/importexportutils_class_inc.php	1064	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importexportutils_class_inc.php	1136	show	$objForm->addToForm($label->show());
modules/kngimport/classes/importexportutils_class_inc.php	1137	show	$objForm->addToForm($objElement->show());
modules/kngimport/classes/importexportutils_class_inc.php	1139	show	$objForm->addToForm($inpButton->show());
modules/kngimport/classes/importexportutils_class_inc.php	1141	show	return $objForm->show();
modules/kngimport/classes/importexportutils_class_inc.php	1229	show	return $form1->show();
modules/kngimport/classes/importexportutils_class_inc.php	1231	show	return $form2->show();
modules/kngimport/classes/importexportutils_class_inc.php	1233	show	return $str = $form1->show().$form2->show();
modules/kngimport/classes/importexportutils_class_inc.php	1244	init	parent::init('tbl_context');
modules/kngimport/classes/importexportutils_class_inc.php	1276	show	return $form1->show();
modules/kngimport/classes/importimspackage_class_inc.php	1111	init	parent::init('tbl_files');
modules/kngimport/classes/importimspackage_class_inc.php	1388	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importimspackage_class_inc.php	1395	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/importimspackage_class_inc.php	1401	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importimspackage_class_inc.php	1420	init	parent::init('tbl_context');
modules/kngimport/classes/importimspackage_class_inc.php	1423	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importimspackage_class_inc.php	2123	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importimspackage_class_inc.php	2130	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/importimspackage_class_inc.php	2136	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importimspackage_class_inc.php	2159	init	parent::init('tbl_context');
modules/kngimport/classes/importimspackage_class_inc.php	2162	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importkngpackage_class_inc.php	254	init	parent::init('tbl_files');
modules/kngimport/classes/importkngpackage_class_inc.php	365	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importkngpackage_class_inc.php	388	init	parent::init('tbl_context');
modules/kngimport/classes/importkngpackage_class_inc.php	391	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importkngpackage_class_inc.php	416	init	parent::init('tbl_context');
modules/kngimport/classes/importkngpackage_class_inc.php	419	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/importu_class_inc.php	47	init	parent::init('tbl_context');
modules/kngimport/classes/importu_class_inc.php	309	init	parent::init($tName);
modules/kngimport/classes/importu_class_inc.php	317	init	parent::init('tbl_context');
modules/kngimport/classes/importu_class_inc.php	420	init	parent::init('tbl_context_file');
modules/kngimport/classes/importu_class_inc.php	437	init	parent::init('tbl_context_filedata');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	347	init	parent::init('tbl_context');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	394	init	parent::init('tbl_context_nodes');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	399	init	parent::init('tbl_context_page_content');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	535	init	parent::init('tbl_files');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	560	init	parent::init('tbl_files');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	695	init	parent::init('tbl_context');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	711	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	717	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	753	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1145	init	parent::init('tbl_contextcontent_chaptercontext');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1159	init	parent::init('tbl_contextcontent_chaptercontent');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1173	init	parent::init('tbl_contextcontent_order');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1188	init	parent::init('tbl_contextcontent_pages');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1267	show	$objForm->addToForm($label->show());
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1268	show	$objForm->addToForm($objElement->show());
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1270	show	$objForm->addToForm($inpButton->show());
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1272	show	return $objForm->show();
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1360	show	return $form1->show();
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1362	show	return $form2->show();
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1364	show	return $str = $form1->show().$form2->show();
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1375	init	parent::init('tbl_context');
modules/kngimport/classes/remoteimportexportutils_class_inc.php	1407	show	return $form1->show();
modules/kngimport/classes/utils_class_inc.php	149	show	$leftSideColumn = $this->_objUser->getUserPic();//$userMenu->show();;
modules/kngimport/classes/utils_class_inc.php	239	show	//$str .= $objIcon->show().'   ';
modules/kngimport/classes/utils_class_inc.php	242	show	$objLink->link = $objIcon->show();
modules/kngimport/classes/utils_class_inc.php	243	show	$str .= $objLink->show().'   ';
modules/kngimport/classes/utils_class_inc.php	309	show	$objForm->addToForm($objH->show());
modules/kngimport/classes/utils_class_inc.php	339	show	$objForm->addToForm('<ul><dt>'.$checkbox->show().'&nbsp;'.$icon->show().'&nbsp;'.ucwords($this->_objLanguage->code2Txt('mod_'.$module['module_id'].'_name',$module['module_id'],array('context' => 'Course'))).'</dt>');
modules/kngimport/classes/utils_class_inc.php	347	show	$objForm->addToForm('</ol></div><div class="f-submit-wrap">'.$inpButton->show().'</div></fieldset>');
modules/kngimport/classes/utils_class_inc.php	368	show	$drop ='<div style="width:270px">'.$drop.$inpButton->show().'</div>';
modules/kngimport/classes/utils_class_inc.php	375	show	return  $featureBox->show($this->_objLanguage->languageText("mod_context_setdefaultmodule",'context'), $objFormMod->show()).
modules/kngimport/classes/utils_class_inc.php	376	show	$featureBox->show('Plugin List',$objForm->show()).'<br/>';
modules/kngimport/classes/utils_class_inc.php	500	show	$objForm->addToForm($inpTitle->show().'<br /></label>');
modules/kngimport/classes/utils_class_inc.php	503	show	$objForm->addToForm($inpMenuText->show().'<br /></label>');
modules/kngimport/classes/utils_class_inc.php	507	show	$objForm->addToForm($dropAccess->show().'<br /></label>');
modules/kngimport/classes/utils_class_inc.php	511	show	$objForm->addToForm('<br/><div class="f-submit-wrap">'.$inpButton->show().'</div></fieldset>');
modules/kngimport/classes/utils_class_inc.php	512	show	return  $objForm->show().'<br/>';
modules/kngimport/classes/utils_class_inc.php	535	construct	$inpAbout =  $this->newObject('htmlarea','htmlelements');
modules/kngimport/classes/utils_class_inc.php	554	setContent	$inpAbout->setContent($contextLine['about']);
modules/kngimport/classes/utils_class_inc.php	569	show	$objForm->addToForm($objH->show());
modules/kngimport/classes/utils_class_inc.php	572	show	$objForm->addToForm($inpAbout->show());
modules/kngimport/classes/utils_class_inc.php	575	show	$objForm->addToForm('<div class="f-submit-wrap">'.$inpButton->show().'<br /></div>');
modules/kngimport/classes/utils_class_inc.php	576	show	return $objForm->show().'<br/>';
modules/kngimport/classes/utils_class_inc.php	577	show	//return $inpAbout->show();
modules/kngimport/classes/utils_class_inc.php	620	show	$tableRow = array('<hr/>'.$lnkLect->show());
modules/kngimport/classes/utils_class_inc.php	623	show	$str .= $box->show(ucwords(($this->_objLanguage->code2Txt('mod_contextgroups_ttlLecturers','contextgroups'))),$table->show());
modules/kngimport/classes/utils_class_inc.php	652	show	$tableRow = array('<hr/>'.$lnkStud->show());
modules/kngimport/classes/utils_class_inc.php	655	show	$str .= $box->show(ucwords($this->_objLanguage->code2Txt('mod_contextgroups_ttlStudents','contextgroups')),$table->show());
modules/kngimport/classes/utils_class_inc.php	686	show	$tableRow = array('<hr/>'.$lnkGuest->show());
modules/kngimport/classes/utils_class_inc.php	689	show	$str .= $box->show(ucwords($this->_objLanguage->languageText('mod_contextgroups_ttlGuest','contextgroups')),$table->show());
modules/kngimport/classes/utils_class_inc.php	717	show	$objLink->link = $objIcon->show(). '  '.ucwords($this->_objLanguage->code2Txt("mod_contextdesigner_name",'contextdesigner',array('context'=>'Course')));
modules/kngimport/classes/utils_class_inc.php	718	show	$objLink2->link = $objIcon2->show(). '  '.ucwords($this->_objLanguage->code2Txt("mod_contextcontent_about_title",'contextcontent',array('context'=>'Course')));
modules/kngimport/classes/utils_class_inc.php	722	show	$objLink->show().
modules/kngimport/classes/utils_class_inc.php	723	show	'<br/>'.$objLink2->show().
modules/kngimport/classes/utils_class_inc.php	785	show	return $objFeatureBox->show($this->_objDBContext->getTitle().' Tool Box', $str);
modules/kngimport/templates/content/add_tpl.php	17	construct	$editor=$this->newObject('htmlarea','htmlelements');
modules/kngimport/templates/content/add_tpl.php	20	show	echo $tabbedbox->show();
modules/kngimport/templates/content/add_tpl.php	34	show	$table->addCell($objElement->show());
modules/kngimport/templates/content/add_tpl.php	44	show	$table->addCell($objElement->show());
modules/kngimport/templates/content/add_tpl.php	54	show	$table->addCell($objElement->show()."<br/>");
modules/kngimport/templates/content/add_tpl.php	65	show	$tmp = $objElement->show();
modules/kngimport/templates/content/add_tpl.php	73	show	$table->addCell($objElement->show().'<br/>'. $tmp);
modules/kngimport/templates/content/add_tpl.php	78	setName	$editor->setName('about');
modules/kngimport/templates/content/add_tpl.php	79	setBasicToolBar	$editor->setBasicToolBar();
modules/kngimport/templates/content/add_tpl.php	84	show	$table->addCell($editor->show());
modules/kngimport/templates/content/add_tpl.php	93	show	$table->addCell($objElement->show());
modules/kngimport/templates/content/add_tpl.php	103	show	$center = $this->objH->show();
modules/kngimport/templates/content/add_tpl.php	104	show	$center .=  $objForm->show();
modules/kngimport/templates/content/add_tpl.php	105	show	$center .=  $objLink->show();
modules/kngimport/templates/content/add_tpl.php	110	show	echo $this->contentNav->show();
modules/kngimport/templates/content/addstatic_tpl.php	26	show	//echo $form->show();
modules/kngimport/templates/content/addstatic_tpl.php	46	show	$strCenter=$heading->show();
modules/kngimport/templates/content/addstatic_tpl.php	47	show	$strCenter.=$form->show();
modules/kngimport/templates/content/addstep1_tpl.php	117	show	$objForm->addToForm($objH->show());
modules/kngimport/templates/content/addstep1_tpl.php	120	show	$objForm->addToForm($inpContextCode->show().$inpContextCode2->show(). $inpContextCode3->show().'<br /></label>');
modules/kngimport/templates/content/addstep1_tpl.php	123	show	$objForm->addToForm($inpTitle->show().'<br /></label>');
modules/kngimport/templates/content/addstep1_tpl.php	126	show	$objForm->addToForm($inpMenuText->show().'<br /></label>');
modules/kngimport/templates/content/addstep1_tpl.php	132	show	$objForm->addToForm($dropAccess->show().'<br /></label>');
modules/kngimport/templates/content/addstep1_tpl.php	136	show	$objForm->addToForm($inpButton->show());
modules/kngimport/templates/content/addstep1_tpl.php	139	show	print $objForm->show().'<br/>';
modules/kngimport/templates/content/addstep2_tpl.php	17	construct	$inpAbout =  $this->newObject('htmlarea','htmlelements');
modules/kngimport/templates/content/addstep2_tpl.php	48	show	$objForm->addToForm($objH->show());
modules/kngimport/templates/content/addstep2_tpl.php	51	show	$objForm->addToForm($inpAbout->show());
modules/kngimport/templates/content/addstep2_tpl.php	54	show	$objForm->addToForm('<div class="f-submit-wrap">'.$inpButton->show().'<br /></div></fieldset>');
modules/kngimport/templates/content/addstep2_tpl.php	55	show	print $objForm->show().'<br/>';
modules/kngimport/templates/content/addstep3_tpl.php	49	show	$objForm->addToForm($objH->show());
modules/kngimport/templates/content/addstep3_tpl.php	71	show	$objForm->addToForm('<ul><dt>'.$checkbox->show().'&nbsp;'.$icon->show().'&nbsp;'.ucwords($this->_objLanguage->code2Txt('mod_'.$module['module_id'].'_name',$module['module_id'],array('context' => 'Course', 'authors' => 'users', 'readonlys' => 'students'))).'</dt>');
modules/kngimport/templates/content/addstep3_tpl.php	77	show	$objForm->addToForm('</ol></div><div class="f-submit-wrap">'.$inpButton->show().'</div></fieldset>');
modules/kngimport/templates/content/addstep3_tpl.php	78	show	print $objForm->show().'<br/>';
modules/kngimport/templates/content/chisimbaToIMS_tpl.php	8	construct	$this->loadClass('htmlarea', 'htmlelements');
modules/kngimport/templates/content/chisimbaToIMS_tpl.php	23	show	$leftCol = $leftMenu->show();
modules/kngimport/templates/content/chisimbaToIMS_tpl.php	28	show	echo $cssLayout->show();
modules/kngimport/templates/content/confirm_tpl.php	27	show	//echo $this->table->show();
modules/kngimport/templates/content/confirm_tpl.php	42	show	$this->form->addToForm($this->table->show()."<br>".$this->button->show()."&nbsp;&nbsp;".$this->button1->show());
modules/kngimport/templates/content/confirm_tpl.php	44	show	echo $this->form->show();
modules/kngimport/templates/content/createzip_tpl.php	16	show	$objForm->addToForm($inpButton->show());
modules/kngimport/templates/content/createzip_tpl.php	18	show	print $objForm->show().'<br/>';
